"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Time","Scenario"
-5.30296424609241,2.58347088398543,1.17181800781642,-0.0688150541189956,0.0344195014663004,0.00727193859015875,"t0","uniform_k9"
-0.49265353184873,-3.37103361930928,1.83411625463597,-0.262409086046617,-0.202863038584051,0.0284390732757607,"t12","uniform_k9"
-2.57715745420917,-0.897500800718424,-2.47326701765237,-0.34615836646348,-0.348583369979509,0.055570132220674,"t24","uniform_k9"
-0.492461424438816,-1.18890347299603,-0.659693013693019,0.392649809518172,0.76812019496539,-0.173498058624644,"t36","uniform_k9"
1.9420544665921,0.547025118032076,0.0184789400162114,1.43443196953756,-0.305706699661566,0.073981817266609,"t48","uniform_k9"
3.3865865894678,1.00655883045794,0.00634887470734368,-0.582205763050633,0.246298284825014,0.416345707341016,"t60","uniform_k9"
3.53659560052922,1.32038306054829,0.102197954169441,-0.567493509376009,-0.191684873031579,-0.408110610069574,"t72","uniform_k9"
