"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Time","Scenario"
-5.47258921748983,1.94053792804682,0.628412710486754,-0.0265639194355514,0.0248157882536269,0.0266148135578047,"t0","affected_variables_excluded"
0.28981842947986,-2.39822375473116,1.84216267761637,-0.251697814864019,0.0031825882916534,-0.0789235244962896,"t12","affected_variables_excluded"
-1.77638121559768,-1.46454782388444,-1.81305422772525,-0.216938596782709,-0.074257467002487,-0.231643364219666,"t24","affected_variables_excluded"
-0.230706108566997,-1.38048940191264,-0.575011096772548,0.344860927376511,0.0537302392774556,0.418986649659423,"t36","affected_variables_excluded"
1.74734689955897,0.618539604165656,0.238293165597819,0.80496197241047,-0.0668401962863774,-0.222098713984273,"t48","affected_variables_excluded"
2.68602242099634,1.20612211192237,-0.279957166883402,-0.279297586441745,0.44683068659952,-0.0254513863986403,"t60","affected_variables_excluded"
2.75648879161934,1.4780613363934,-0.0408460623197422,-0.375324982262956,-0.387461639133391,0.112515525881641,"t72","affected_variables_excluded"
