"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Time","Scenario"
-5.16452401186327,2.76890421903633,1.11272449876082,-0.0843488870764747,0.0303269492691244,0.00867589989358957,"t0","uniform_k7"
-0.57854843251329,-3.39239314776726,1.85742532713519,-0.278387552309475,-0.203149641245941,0.0265311687269727,"t12","uniform_k7"
-2.62685567800705,-1.00675611986824,-2.43167518062155,-0.28148230694172,-0.359895370940501,0.0524309962353709,"t24","uniform_k7"
-0.51706645192206,-1.19954270092281,-0.610187201062855,0.348725675404238,0.794205297392451,-0.168225530382153,"t36","uniform_k7"
1.93713784556096,0.510456065651223,0.0900237759616696,1.42042320872091,-0.289754095508363,0.0686886134612136,"t48","uniform_k7"
3.39855563586333,1.00105522236256,-0.0574551321263562,-0.573689665712163,0.227400821384864,0.42171059515023,"t60","uniform_k7"
3.55130109288137,1.3182764615082,0.0391439119530784,-0.551240472085316,-0.199133960351635,-0.409811743085224,"t72","uniform_k7"
